entity_email_id|obj_id|ver_nbr|entity_id|ent_typ_cd|email_typ_cd|email_addr|dflt_ind|actv_ind|last_updt_dt|
KFS2079|KFS-TEM-KRIM-EMAIL-0940|1.0|KFS2972|PERSON|WRK|mbarry@kuali.org|Y|Y|20121207233003|
KFS2080|KFS-TEM-KRIM-EMAIL-0941|1.0|KFS1067|PERSON|WRK|noland@kuali.org|Y|Y|20121207233003|
KFS2081|KFS-TEM-KRIM-EMAIL-0942|1.0|KFS2753|PERSON|WRK|berkley@kuali.org|Y|Y|20121207233003|
KFS2082|KFS-TEM-KRIM-EMAIL-0943|1.0|KFS1095|PERSON|WRK|easigler@kuali.org|Y|Y|20121207233003|
KFS2083|KFS-TEM-KRIM-EMAIL-0944|1.0|KFS3640|PERSON|WRK|saburdin@kuali.org|Y|Y|20121207233003|
KFS2084|KFS-TEM-KRIM-EMAIL-0945|1.0|KFS3275|PERSON|WRK|cstout@kuali.org|Y|Y|20121207233003|
KFS2085|KFS-TEM-KRIM-EMAIL-0946|1.0|KFS3956|PERSON|WRK|mastarr@kuali.org|Y|Y|20121207233003|
KFS2086|KFS-TEM-KRIM-EMAIL-0947|1.0|KFS3692|PERSON|WRK|caalbin@kuali.org|Y|Y|20121207233003|
KFS2087|KFS-TEM-KRIM-EMAIL-0948|1.0|KFS3874|PERSON|WRK|samontei@kuali.org|Y|Y|20121207233003|
KFS2088|KFS-TEM-KRIM-EMAIL-0949|1.0|KFS3637|PERSON|WRK|bapesce@kuali.org|Y|Y|20121207233003|
KFS2089|KFS-TEM-KRIM-EMAIL-0950|1.0|KFS3958|PERSON|WRK|scowles@kuali.org|Y|Y|20121207233003|
KFS2090|KFS-TEM-KRIM-EMAIL-0951|1.0|KFS3220|PERSON|WRK|rginn@kuali.org|Y|Y|20121207233003|
KFS2091|KFS-TEM-KRIM-EMAIL-0952|1.0|KFS3047|PERSON|WRK|vputman@kuali.org|Y|Y|20121207233003|
KFS2092|KFS-TEM-KRIM-EMAIL-0953|1.0|KFS2695|PERSON|WRK|shoemake@kuali.org|Y|Y|20121207233003|
KFS2093|KFS-TEM-KRIM-EMAIL-0954|1.0|KFS3992|PERSON|WRK|daparadi@kuali.org|Y|Y|20121207233003|
KFS2094|KFS-TEM-KRIM-EMAIL-0955|1.0|KFS3225|PERSON|WRK|easwart@kuali.org|Y|Y|20121207233003|
KFS2095|KFS-TEM-KRIM-EMAIL-0956|1.0|KFS2816|PERSON|WRK|bynum@kuali.org|Y|Y|20121207233003|
KFS2096|KFS-TEM-KRIM-EMAIL-0957|1.0|KFS1625|PERSON|WRK|gailey@kuali.org|Y|Y|20121207233003|
KFS2097|KFS-TEM-KRIM-EMAIL-0958|1.0|KFS1705|PERSON|WRK|raiken@kuali.org|Y|Y|20121207233003|
KFS2098|KFS-TEM-KRIM-EMAIL-0959|1.0|KFS3135|PERSON|WRK|dbpilkin@kuali.org|Y|Y|20121207233003|
KFS2099|KFS-TEM-KRIM-EMAIL-0960|1.0|KFS3369|PERSON|WRK|jmorales@kuali.org|Y|Y|20121207233003|
KFS2100|KFS-TEM-KRIM-EMAIL-0961|1.0|KFS3902|PERSON|WRK|gfinch@kuali.org|Y|Y|20121207233003|
KFS2101|KFS-TEM-KRIM-EMAIL-0962|1.0|KFS1111|PERSON|WRK|cravens@kuali.org|Y|Y|20121207233003|
KFS2102|KFS-TEM-KRIM-EMAIL-0963|1.0|KFS3389|PERSON|WRK|sreid@kuali.org|Y|Y|20121207233003|
KFS2103|KFS-TEM-KRIM-EMAIL-0964|1.0|KFS2588|PERSON|WRK|banner@kuali.org|Y|Y|20121207233003|
KFS2104|KFS-TEM-KRIM-EMAIL-0965|1.0|KFS3059|PERSON|WRK|dherod@kuali.org|Y|Y|20121207233003|
KFS2105|KFS-TEM-KRIM-EMAIL-0966|1.0|KFS3402|PERSON|WRK|jbbitner@kuali.org|Y|Y|20121207233003|
KFS2106|KFS-TEM-KRIM-EMAIL-0967|1.0|KFS2956|PERSON|WRK|apare@kuali.org|Y|Y|20121207233003|
KFS2107|KFS-TEM-KRIM-EMAIL-0968|1.0|KFS3159|PERSON|WRK|frly@kuali.org|Y|Y|20121207233003|
KFS2108|KFS-TEM-KRIM-EMAIL-0969|1.0|KFS3704|PERSON|WRK|cbmarcha@kuali.org|Y|Y|20121207233003|
KFS2109|KFS-TEM-KRIM-EMAIL-0970|1.0|KFS3955|PERSON|WRK|ghaynie@kuali.org|Y|Y|20121207233003|
KFS2110|KFS-TEM-KRIM-EMAIL-0971|1.0|KFS3265|PERSON|WRK|lshore@kuali.org|Y|Y|20121207233003|
KFS2111|KFS-TEM-KRIM-EMAIL-0972|1.0|KFS3771|PERSON|WRK|rbaillar@kuali.org|Y|Y|20121207233003|
KFS2112|KFS-TEM-KRIM-EMAIL-0973|1.0|KFS1064|PERSON|WRK|dunson@kuali.org|Y|Y|20121207233003|
KFS2113|KFS-TEM-KRIM-EMAIL-0974|1.0|KFS3432|PERSON|WRK|rringer@kuali.org|Y|Y|20121207233003|
KFS2114|KFS-TEM-KRIM-EMAIL-0975|1.0|KFS3427|PERSON|WRK|nbtetrea@kuali.org|Y|Y|20121207233003|
KFS2115|KFS-TEM-KRIM-EMAIL-0976|1.0|KFS3185|PERSON|WRK|rboyes@kuali.org|Y|Y|20121207233003|
KFS2116|KFS-TEM-KRIM-EMAIL-0977|1.0|KFS3468|PERSON|WRK|jaraujo@kuali.org|Y|Y|20121207233003|
KFS2117|KFS-TEM-KRIM-EMAIL-0978|1.0|KFS3324|PERSON|WRK|kbaubin@kuali.org|Y|Y|20121207233003|
KFS2118|KFS-TEM-KRIM-EMAIL-0979|1.0|KFS4045|PERSON|WRK|kbwilcox@kuali.org|Y|Y|20121207233003|
KFS2119|KFS-TEM-KRIM-EMAIL-0980|1.0|KFS1011|PERSON|WRK|byler@kuali.org|Y|Y|20121207233003|
KFS2120|KFS-TEM-KRIM-EMAIL-0981|1.0|KFS3975|PERSON|WRK|dcmercie@kuali.org|Y|Y|20121207233003|
KFS2121|KFS-TEM-KRIM-EMAIL-0982|1.0|KFS2983|PERSON|WRK|megann@kuali.org|Y|Y|20121207233003|
KFS2122|KFS-TEM-KRIM-EMAIL-0983|1.0|KFS2804|PERSON|WRK|knowles@kuali.org|Y|Y|20121207233003|
KFS2123|KFS-TEM-KRIM-EMAIL-0984|1.0|KFS2377|PERSON|WRK|brodeur@kuali.org|Y|Y|20121207233003|
KFS2124|KFS-TEM-KRIM-EMAIL-0985|1.0|KFS3029|PERSON|WRK|ayancey@kuali.org|Y|Y|20121207233003|
KFS2125|KFS-TEM-KRIM-EMAIL-0986|1.0|KFS3190|PERSON|WRK|mescanla@kuali.org|Y|Y|20121207233003|
KFS2126|KFS-TEM-KRIM-EMAIL-0987|1.0|KFS2750|PERSON|WRK|jrichard@kuali.org|Y|Y|20121207233003|
KFS2127|KFS-TEM-KRIM-EMAIL-0988|1.0|KFS3570|PERSON|WRK|jemarron@kuali.org|Y|Y|20121207233003|
KFS2128|KFS-TEM-KRIM-EMAIL-0989|1.0|KFS3191|PERSON|WRK|lmuller@kuali.org|Y|Y|20121207233003|
KFS2129|KFS-TEM-KRIM-EMAIL-0990|1.0|KFS4019|PERSON|WRK|mehunter@kuali.org|Y|Y|20121207233003|
KFS2130|KFS-TEM-KRIM-EMAIL-0991|1.0|KFS1603|PERSON|WRK|jisley@kuali.org|Y|Y|20121207233003|
KFS2131|KFS-TEM-KRIM-EMAIL-0992|1.0|KFS2932|PERSON|WRK|gbellamy@kuali.org|Y|Y|20121207233003|
KFS2132|KFS-TEM-KRIM-EMAIL-0993|1.0|KFS1556|PERSON|WRK|copley@kuali.org|Y|Y|20121207233003|
KFS2133|KFS-TEM-KRIM-EMAIL-0994|1.0|KFS3054|PERSON|WRK|jflingen@kuali.org|Y|Y|20121207233003|
KFS2134|KFS-TEM-KRIM-EMAIL-0995|1.0|KFS2791|PERSON|WRK|case@kuali.org|Y|Y|20121207233003|
KFS2135|KFS-TEM-KRIM-EMAIL-0996|1.0|KFS3357|PERSON|WRK|jholguin@kuali.org|Y|Y|20121207233003|
KFS2136|KFS-TEM-KRIM-EMAIL-0997|1.0|KFS3033|PERSON|WRK|amccandl@kuali.org|Y|Y|20121207233003|
KFS2137|KFS-TEM-KRIM-EMAIL-0998|1.0|KFS1586|PERSON|WRK|durr@kuali.org|Y|Y|20121207233003|
KFS2138|KFS-TEM-KRIM-EMAIL-0999|1.0|KFS3708|PERSON|WRK|bfmonk@kuali.org|Y|Y|20121207233003|
KFS2139|KFS-TEM-KRIM-EMAIL-1000|1.0|KFS3796|PERSON|WRK|dfmcfarl@kuali.org|Y|Y|20121207233003|
KFS2140|KFS-TEM-KRIM-EMAIL-1001|1.0|KFS3174|PERSON|WRK|sfserna@kuali.org|Y|Y|20121207233003|
KFS2141|KFS-TEM-KRIM-EMAIL-1002|1.0|KFS2812|PERSON|WRK|sabrothe@kuali.org|Y|Y|20121207233003|
KFS2142|KFS-TEM-KRIM-EMAIL-1003|1.0|KFS3817|PERSON|WRK|dfharget@kuali.org|Y|Y|20121207233003|
KFS2143|KFS-TEM-KRIM-EMAIL-1004|1.0|KFS4021|PERSON|WRK|efflory@kuali.org|Y|Y|20121207233003|
KFS2144|KFS-TEM-KRIM-EMAIL-1005|1.0|KFS3784|PERSON|WRK|egilley@kuali.org|Y|Y|20121207233003|
KFS2145|KFS-TEM-KRIM-EMAIL-1006|1.0|KFS3344|PERSON|WRK|kffrazie@kuali.org|Y|Y|20121207233003|
KFS2146|KFS-TEM-KRIM-EMAIL-1007|1.0|KFS3475|PERSON|WRK|jfbaldwi@kuali.org|Y|Y|20121207233003|
KFS2147|KFS-TEM-KRIM-EMAIL-1008|1.0|KFS2973|PERSON|WRK|jdiehl@kuali.org|Y|Y|20121207233003|
KFS2148|KFS-TEM-KRIM-EMAIL-1009|1.0|KFS3560|PERSON|WRK|jfsledge@kuali.org|Y|Y|20121207233003|
KFS2149|KFS-TEM-KRIM-EMAIL-1010|1.0|KFS2866|PERSON|WRK|sdoran@kuali.org|Y|Y|20121207233003|
KFS2150|KFS-TEM-KRIM-EMAIL-1011|1.0|KFS1870|PERSON|WRK|lsamples@kuali.org|Y|Y|20121207233003|
KFS2151|KFS-TEM-KRIM-EMAIL-1012|1.0|KFS4016|PERSON|WRK|ichance@kuali.org|Y|Y|20121207233003|
KFS2152|KFS-TEM-KRIM-EMAIL-1013|1.0|KFS3897|PERSON|WRK|bfgott@kuali.org|Y|Y|20121207233003|
KFS2153|KFS-TEM-KRIM-EMAIL-1014|1.0|KFS3685|PERSON|WRK|hsalley@kuali.org|Y|Y|20121207233003|
KFS2154|KFS-TEM-KRIM-EMAIL-1015|1.0|KFS3928|PERSON|WRK|bgroom@kuali.org|Y|Y|20121207233003|
KFS2155|KFS-TEM-KRIM-EMAIL-1016|1.0|KFS3282|PERSON|WRK|mriojas@kuali.org|Y|Y|20121207233003|
KFS2156|KFS-TEM-KRIM-EMAIL-1017|1.0|KFS3717|PERSON|WRK|afbeers@kuali.org|Y|Y|20121207233003|
KFS2157|KFS-TEM-KRIM-EMAIL-1018|1.0|KFS2845|PERSON|WRK|kquarles@kuali.org|Y|Y|20121207233003|
KFS2158|KFS-TEM-KRIM-EMAIL-1019|1.0|KFS3171|PERSON|WRK|ckee@kuali.org|Y|Y|20121207233003|
KFS2159|KFS-TEM-KRIM-EMAIL-1020|1.0|KFS2925|PERSON|WRK|jfaust@kuali.org|Y|Y|20121207233003|
KFS2160|KFS-TEM-KRIM-EMAIL-1021|1.0|KFS3830|PERSON|WRK|copagan@kuali.org|Y|Y|20121207233003|
KFS2161|KFS-TEM-KRIM-EMAIL-1022|1.0|KFS1112|PERSON|WRK|hfmonten@kuali.org|Y|Y|20121207233003|
KFS2162|KFS-TEM-KRIM-EMAIL-1023|1.0|KFS4006|PERSON|WRK|bfthoma@kuali.org|Y|Y|20121207233003|
KFS2163|KFS-TEM-KRIM-EMAIL-1024|1.0|KFS3219|PERSON|WRK|mfsawyer@kuali.org|Y|Y|20121207233003|
KFS2164|KFS-TEM-KRIM-EMAIL-1025|1.0|KFS2389|PERSON|WRK|sgturnbo@kuali.org|Y|Y|20121207233003|
KFS2165|KFS-TEM-KRIM-EMAIL-1026|1.0|KFS3146|PERSON|WRK|rorenfro@kuali.org|Y|Y|20121207233003|
KFS2166|KFS-TEM-KRIM-EMAIL-1027|1.0|KFS3400|PERSON|WRK|equillen@kuali.org|Y|Y|20121207233003|
KFS2167|KFS-TEM-KRIM-EMAIL-1028|1.0|KFS3364|PERSON|WRK|bglamm@kuali.org|Y|Y|20121207233003|
KFS2168|KFS-TEM-KRIM-EMAIL-1029|1.0|KFS3899|PERSON|WRK|ggkohl@kuali.org|Y|Y|20121207233003|
KFS2169|KFS-TEM-KRIM-EMAIL-1030|1.0|KFS3429|PERSON|WRK|mgdawson@kuali.org|Y|Y|20121207233003|
KFS2170|KFS-TEM-KRIM-EMAIL-1031|1.0|KFS3242|PERSON|WRK|cunruh@kuali.org|Y|Y|20121207233003|
KFS2171|KFS-TEM-KRIM-EMAIL-1032|1.0|KFS3712|PERSON|WRK|dgparent@kuali.org|Y|Y|20121207233003|
KFS2172|KFS-TEM-KRIM-EMAIL-1033|1.0|KFS1747|PERSON|WRK|swarey@kuali.org|Y|Y|20121207233003|
KFS2173|KFS-TEM-KRIM-EMAIL-1034|1.0|KFS3451|PERSON|WRK|icounts@kuali.org|Y|Y|20121207233003|
KFS2174|KFS-TEM-KRIM-EMAIL-1035|1.0|KFS4028|PERSON|WRK|mgtull@kuali.org|Y|Y|20121207233003|
KFS2175|KFS-TEM-KRIM-EMAIL-1036|1.0|KFS2833|PERSON|WRK|wcaro@kuali.org|Y|Y|20121207233003|
KFS2176|KFS-TEM-KRIM-EMAIL-1037|1.0|KFS3196|PERSON|WRK|dolander@kuali.org|Y|Y|20121207233003|
KFS2177|KFS-TEM-KRIM-EMAIL-1038|1.0|KFS3826|PERSON|WRK|egclaypo@kuali.org|Y|Y|20121207233003|
KFS2178|KFS-TEM-KRIM-EMAIL-1039|1.0|KFS3856|PERSON|WRK|bgcaddel@kuali.org|Y|Y|20121207233003|
KFS2179|KFS-TEM-KRIM-EMAIL-1040|1.0|KFS3930|PERSON|WRK|rgromano@kuali.org|Y|Y|20121207233003|
KFS2180|KFS-TEM-KRIM-EMAIL-1041|1.0|KFS3176|PERSON|WRK|shasting@kuali.org|Y|Y|20121207233003|
KFS2181|KFS-TEM-KRIM-EMAIL-1042|1.0|KFS2769|PERSON|WRK|reynoso@kuali.org|Y|Y|20121207233003|
KFS2182|KFS-TEM-KRIM-EMAIL-1043|1.0|KFS3494|PERSON|WRK|kashmore@kuali.org|Y|Y|20121207233003|
KFS2183|KFS-TEM-KRIM-EMAIL-1044|1.0|KFS3473|PERSON|WRK|nsmart@kuali.org|Y|Y|20121207233003|
KFS2184|KFS-TEM-KRIM-EMAIL-1045|1.0|KFS3684|PERSON|WRK|hprince@kuali.org|Y|Y|20121207233003|
KFS2185|KFS-TEM-KRIM-EMAIL-1046|1.0|KFS3493|PERSON|WRK|egthach@kuali.org|Y|Y|20121207233003|
KFS2186|KFS-TEM-KRIM-EMAIL-1047|1.0|KFS3131|PERSON|WRK|egcastan@kuali.org|Y|Y|20121207233003|
KFS2187|KFS-TEM-KRIM-EMAIL-1048|1.0|KFS3635|PERSON|WRK|bgrosebe@kuali.org|Y|Y|20121207233003|
KFS2188|KFS-TEM-KRIM-EMAIL-1049|1.0|KFS3750|PERSON|WRK|ahbozema@kuali.org|Y|Y|20121207233003|
KFS2189|KFS-TEM-KRIM-EMAIL-1050|1.0|KFS1048|PERSON|WRK|khowens@kuali.org|Y|Y|20121207233003|
KFS2190|KFS-TEM-KRIM-EMAIL-1051|1.0|KFS3647|PERSON|WRK|gblanche@kuali.org|Y|Y|20121207233003|
KFS2191|KFS-TEM-KRIM-EMAIL-1052|1.0|KFS3166|PERSON|WRK|tsylvest@kuali.org|Y|Y|20121207233003|
KFS2192|KFS-TEM-KRIM-EMAIL-1053|1.0|KFS3021|PERSON|WRK|deal@kuali.org|Y|Y|20121207233003|
KFS2193|KFS-TEM-KRIM-EMAIL-1054|1.0|KFS3406|PERSON|WRK|mhbesset@kuali.org|Y|Y|20121207233003|
KFS2194|KFS-TEM-KRIM-EMAIL-1055|1.0|KFS3516|PERSON|WRK|thkirchn@kuali.org|Y|Y|20121207233003|
KFS2195|KFS-TEM-KRIM-EMAIL-1056|1.0|KFS3641|PERSON|WRK|mhtotten@kuali.org|Y|Y|20121207233003|
KFS2196|KFS-TEM-KRIM-EMAIL-1057|1.0|KFS3095|PERSON|WRK|gyim@kuali.org|Y|Y|20121207233003|
KFS2197|KFS-TEM-KRIM-EMAIL-1058|1.0|KFS1638|PERSON|WRK|cage@kuali.org|Y|Y|20121207233003|
KFS2198|KFS-TEM-KRIM-EMAIL-1059|1.0|KFS3177|PERSON|WRK|tabbey@kuali.org|Y|Y|20121207233003|
KFS2199|KFS-TEM-KRIM-EMAIL-1060|1.0|KFS3469|PERSON|WRK|mswink@kuali.org|Y|Y|20121207233003|
KFS2200|KFS-TEM-KRIM-EMAIL-1061|1.0|KFS3960|PERSON|WRK|kstraka@kuali.org|Y|Y|20121207233003|
KFS2201|KFS-TEM-KRIM-EMAIL-1062|1.0|KFS2868|PERSON|WRK|lsouth@kuali.org|Y|Y|20121207233003|
KFS2202|KFS-TEM-KRIM-EMAIL-1063|1.0|KFS3403|PERSON|WRK|sfitz@kuali.org|Y|Y|20121207233003|
KFS2203|KFS-TEM-KRIM-EMAIL-1064|1.0|KFS3569|PERSON|WRK|dnlucero@kuali.org|Y|Y|20121207233003|
KFS2204|KFS-TEM-KRIM-EMAIL-1065|1.0|KFS3506|PERSON|WRK|rncordob@kuali.org|Y|Y|20121207233003|
KFS2205|KFS-TEM-KRIM-EMAIL-1066|1.0|KFS3774|PERSON|WRK|anomalle@kuali.org|Y|Y|20121207233003|
KFS2206|KFS-TEM-KRIM-EMAIL-1067|1.0|KFS2049|PERSON|WRK|schock@kuali.org|Y|Y|20121207233003|
KFS2207|KFS-TEM-KRIM-EMAIL-1068|1.0|KFS3183|PERSON|WRK|enaquila@kuali.org|Y|Y|20121207233003|
KFS2208|KFS-TEM-KRIM-EMAIL-1069|1.0|KFS3317|PERSON|WRK|gnmarqui@kuali.org|Y|Y|20121207233003|
KFS2209|KFS-TEM-KRIM-EMAIL-1070|1.0|KFS3964|PERSON|WRK|eneberso@kuali.org|Y|Y|20121207233003|
KFS2210|KFS-TEM-KRIM-EMAIL-1071|1.0|KFS1444|PERSON|WRK|cnmattos@kuali.org|Y|Y|20121207233003|
KFS2211|KFS-TEM-KRIM-EMAIL-1072|1.0|KFS3638|PERSON|WRK|hperdomo@kuali.org|Y|Y|20121207233003|
KFS2212|KFS-TEM-KRIM-EMAIL-1073|1.0|KFS2383|PERSON|WRK|longoria@kuali.org|Y|Y|20121207233003|
KFS2213|KFS-TEM-KRIM-EMAIL-1074|1.0|KFS1123|PERSON|WRK|piotrows@kuali.org|Y|Y|20121207233003|
KFS2214|KFS-TEM-KRIM-EMAIL-1075|1.0|KFS4032|PERSON|WRK|ineff@kuali.org|Y|Y|20121207233003|
KFS2215|KFS-TEM-KRIM-EMAIL-1076|1.0|KFS3599|PERSON|WRK|jndeans@kuali.org|Y|Y|20121207233003|
KFS2216|KFS-TEM-KRIM-EMAIL-1077|1.0|KFS3457|PERSON|WRK|vwork@kuali.org|Y|Y|20121207233003|
KFS2217|KFS-TEM-KRIM-EMAIL-1078|1.0|KFS3487|PERSON|WRK|fbennet@kuali.org|Y|Y|20121207233003|
KFS2218|KFS-TEM-KRIM-EMAIL-1079|1.0|KFS3594|PERSON|WRK|ebasinge@kuali.org|Y|Y|20121207233003|
KFS2219|KFS-TEM-KRIM-EMAIL-1080|1.0|KFS1689|PERSON|WRK|jnfehr@kuali.org|Y|Y|20121207233003|
KFS2220|KFS-TEM-KRIM-EMAIL-1081|1.0|KFS3984|PERSON|WRK|kherring@kuali.org|Y|Y|20121207233003|
KFS2221|KFS-TEM-KRIM-EMAIL-1082|1.0|KFS3523|PERSON|WRK|oacker@kuali.org|Y|Y|20121207233003|
KFS2222|KFS-TEM-KRIM-EMAIL-1083|1.0|KFS3025|PERSON|WRK|ologgins@kuali.org|Y|Y|20121207233003|
KFS2223|KFS-TEM-KRIM-EMAIL-1084|1.0|KFS3096|PERSON|WRK|onmckame@kuali.org|Y|Y|20121207233003|
KFS2224|KFS-TEM-KRIM-EMAIL-1085|1.0|KFS2900|PERSON|WRK|pnseibel@kuali.org|Y|Y|20121207233003|
KFS2225|KFS-TEM-KRIM-EMAIL-1086|1.0|KFS3624|PERSON|WRK|tnwendli@kuali.org|Y|Y|20121207233003|
KFS2226|KFS-TEM-KRIM-EMAIL-1087|1.0|KFS4010|PERSON|WRK|lbehr@kuali.org|Y|Y|20121207233003|
KFS2227|KFS-TEM-KRIM-EMAIL-1088|1.0|KFS2881|PERSON|WRK|snfrazie@kuali.org|Y|Y|20121207233003|
KFS2228|KFS-TEM-KRIM-EMAIL-1089|1.0|KFS1264|PERSON|WRK|cory@kuali.org|Y|Y|20121207233003|
KFS2229|KFS-TEM-KRIM-EMAIL-1090|1.0|KFS3644|PERSON|WRK|rnfant@kuali.org|Y|Y|20121207233003|
KFS2230|KFS-TEM-KRIM-EMAIL-1091|1.0|KFS2997|PERSON|WRK|gnvidrin@kuali.org|Y|Y|20121207233003|
KFS2231|KFS-TEM-KRIM-EMAIL-1092|1.0|KFS3943|PERSON|WRK|cnwilche@kuali.org|Y|Y|20121207233003|
KFS2232|KFS-TEM-KRIM-EMAIL-1093|1.0|KFS2759|PERSON|WRK|lboykin@kuali.org|Y|Y|20121207233003|
KFS2233|KFS-TEM-KRIM-EMAIL-1094|1.0|KFS3500|PERSON|WRK|icrossla@kuali.org|Y|Y|20121207233003|
KFS2234|KFS-TEM-KRIM-EMAIL-1095|1.0|KFS3865|PERSON|WRK|cnleung@kuali.org|Y|Y|20121207233003|
KFS2235|KFS-TEM-KRIM-EMAIL-1096|1.0|KFS4042|PERSON|WRK|kelso@kuali.org|Y|Y|20121207233003|
KFS2236|KFS-TEM-KRIM-EMAIL-1097|1.0|KFS3414|PERSON|WRK|mwaits@kuali.org|Y|Y|20121207233003|
KFS2237|KFS-TEM-KRIM-EMAIL-1098|1.0|KFS2904|PERSON|WRK|kite@kuali.org|Y|Y|20121207233003|
KFS2238|KFS-TEM-KRIM-EMAIL-1099|1.0|KFS1037|PERSON|WRK|cbernal@kuali.org|Y|Y|20121207233003|
KFS2239|KFS-TEM-KRIM-EMAIL-1100|1.0|KFS3661|PERSON|WRK|psturgeo@kuali.org|Y|Y|20121207233003|
KFS2240|KFS-TEM-KRIM-EMAIL-1101|1.0|KFS3719|PERSON|WRK|sochung@kuali.org|Y|Y|20121207233003|
KFS2241|KFS-TEM-KRIM-EMAIL-1102|1.0|KFS3621|PERSON|WRK|momenefe@kuali.org|Y|Y|20121207233003|
KFS2242|KFS-TEM-KRIM-EMAIL-1103|1.0|KFS3347|PERSON|WRK|balbin@kuali.org|Y|Y|20121207233003|
KFS2243|KFS-TEM-KRIM-EMAIL-1104|1.0|KFS1097|PERSON|WRK|keele@kuali.org|Y|Y|20121207233003|
KFS2244|KFS-TEM-KRIM-EMAIL-1105|1.0|KFS2998|PERSON|WRK|leatherw@kuali.org|Y|Y|20121207233003|
KFS2245|KFS-TEM-KRIM-EMAIL-1106|1.0|KFS3941|PERSON|WRK|domott@kuali.org|Y|Y|20121207233003|
KFS2246|KFS-TEM-KRIM-EMAIL-1107|1.0|KFS3211|PERSON|WRK|mlloyd@kuali.org|Y|Y|20121207233003|
KFS2247|KFS-TEM-KRIM-EMAIL-1108|1.0|KFS3578|PERSON|WRK|mochrism@kuali.org|Y|Y|20121207233003|
KFS2248|KFS-TEM-KRIM-EMAIL-1109|1.0|KFS3579|PERSON|WRK|trashbur@kuali.org|Y|Y|20121207233003|
KFS2249|KFS-TEM-KRIM-EMAIL-1110|1.0|KFS3133|PERSON|WRK|mohuddle@kuali.org|Y|Y|20121207233003|
KFS2250|KFS-TEM-KRIM-EMAIL-1111|1.0|KFS3040|PERSON|WRK|kjulius@kuali.org|Y|Y|20121207233003|
KFS2251|KFS-TEM-KRIM-EMAIL-1112|1.0|KFS3518|PERSON|WRK|sobojorq@kuali.org|Y|Y|20121207233003|
KFS2252|KFS-TEM-KRIM-EMAIL-1113|1.0|KFS3545|PERSON|WRK|lyarber@kuali.org|Y|Y|20121207233003|
KFS2253|KFS-TEM-KRIM-EMAIL-1114|1.0|KFS3420|PERSON|WRK|esteele@kuali.org|Y|Y|20121207233003|
KFS2254|KFS-TEM-KRIM-EMAIL-1115|1.0|KFS2568|PERSON|WRK|locandel@kuali.org|Y|Y|20121207233003|
KFS2255|KFS-TEM-KRIM-EMAIL-1116|1.0|KFS3854|PERSON|WRK|lquesenb@kuali.org|Y|Y|20121207233003|
KFS2256|KFS-TEM-KRIM-EMAIL-1117|1.0|KFS3203|PERSON|WRK|aseitz@kuali.org|Y|Y|20121207233003|
KFS2257|KFS-TEM-KRIM-EMAIL-1118|1.0|KFS2967|PERSON|WRK|dubose@kuali.org|Y|Y|20121207233003|
KFS2258|KFS-TEM-KRIM-EMAIL-1119|1.0|KFS3522|PERSON|WRK|omarin@kuali.org|Y|Y|20121207233003|
KFS2259|KFS-TEM-KRIM-EMAIL-1120|1.0|KFS2742|PERSON|WRK|aoschexn@kuali.org|Y|Y|20121207233003|
KFS2260|KFS-TEM-KRIM-EMAIL-1121|1.0|KFS3337|PERSON|WRK|jneace@kuali.org|Y|Y|20121207233003|
KFS2261|KFS-TEM-KRIM-EMAIL-1122|1.0|KFS3695|PERSON|WRK|etolenti@kuali.org|Y|Y|20121207233003|
KFS2262|KFS-TEM-KRIM-EMAIL-1123|1.0|KFS3436|PERSON|WRK|moglover@kuali.org|Y|Y|20121207233003|
KFS2263|KFS-TEM-KRIM-EMAIL-1124|1.0|KFS3834|PERSON|WRK|mofortun@kuali.org|Y|Y|20121207233003|
KFS2264|KFS-TEM-KRIM-EMAIL-1125|1.0|KFS1783|PERSON|WRK|evans@kuali.org|Y|Y|20121207233003|
KFS2265|KFS-TEM-KRIM-EMAIL-1126|1.0|KFS3422|PERSON|WRK|losoilea@kuali.org|Y|Y|20121207233003|
KFS2266|KFS-TEM-KRIM-EMAIL-1127|1.0|KFS3491|PERSON|WRK|jpdamato@kuali.org|Y|Y|20121207233003|
KFS2267|KFS-TEM-KRIM-EMAIL-1128|1.0|KFS3673|PERSON|WRK|rpahmed@kuali.org|Y|Y|20121207233003|
KFS2268|KFS-TEM-KRIM-EMAIL-1129|1.0|KFS3312|PERSON|WRK|lplingo@kuali.org|Y|Y|20121207233003|
KFS2269|KFS-TEM-KRIM-EMAIL-1130|1.0|KFS3668|PERSON|WRK|aasberry@kuali.org|Y|Y|20121207233003|
KFS2270|KFS-TEM-KRIM-EMAIL-1131|1.0|KFS1022|PERSON|WRK|cphovis@kuali.org|Y|Y|20121207233003|
KFS2271|KFS-TEM-KRIM-EMAIL-1132|1.0|KFS1083|PERSON|WRK|hstringe@kuali.org|Y|Y|20121207233003|
KFS2272|KFS-TEM-KRIM-EMAIL-1133|1.0|KFS3440|PERSON|WRK|jpvarnad@kuali.org|Y|Y|20121207233003|
KFS2273|KFS-TEM-KRIM-EMAIL-1134|1.0|KFS3078|PERSON|WRK|mylarge@kuali.org|Y|Y|20121207233003|
KFS2274|KFS-TEM-KRIM-EMAIL-1135|1.0|KFS3405|PERSON|WRK|besnead@kuali.org|Y|Y|20121207233003|
