entity_ext_id_id|obj_id|ver_nbr|entity_id|ext_id_typ_cd|ext_id|last_updt_dt|
KFS5444|KFS5444|1.0|KFS3746|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5445|KFS5445|1.0|KFS3747|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5446|KFS5446|1.0|KFS3748|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5447|KFS5447|1.0|KFS3749|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5448|KFS5448|1.0|KFS3750|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5449|KFS5449|1.0|KFS3751|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5450|KFS5450|1.0|KFS3752|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5451|KFS5451|1.0|KFS3753|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5452|KFS5452|1.0|KFS3754|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5453|KFS5453|1.0|KFS3755|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5454|KFS5454|1.0|KFS3756|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5455|KFS5455|1.0|KFS3757|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5456|KFS5456|1.0|KFS3758|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5457|KFS5457|1.0|KFS3759|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5458|KFS5458|1.0|KFS3760|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5459|KFS5459|1.0|KFS3761|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5460|KFS5460|1.0|KFS3762|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5461|KFS5461|1.0|KFS3763|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5462|KFS5462|1.0|KFS3764|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5463|KFS5463|1.0|KFS3765|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5464|KFS5464|1.0|KFS3766|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5465|KFS5465|1.0|KFS3767|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5466|KFS5466|1.0|KFS3768|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5467|KFS5467|1.0|KFS3769|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5468|KFS5468|1.0|KFS3770|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5469|KFS5469|1.0|KFS3771|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5470|KFS5470|1.0|KFS3772|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5471|KFS5471|1.0|KFS3773|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5472|KFS5472|1.0|KFS3774|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5473|KFS5473|1.0|KFS3775|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5474|KFS5474|1.0|KFS3776|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5475|KFS5475|1.0|KFS3777|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5476|KFS5476|1.0|KFS3778|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5477|KFS5477|1.0|KFS3779|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5478|KFS5478|1.0|KFS3780|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5479|KFS5479|1.0|KFS3781|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5480|KFS5480|1.0|KFS3782|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5481|KFS5481|1.0|KFS3783|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5482|KFS5482|1.0|KFS3784|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5483|KFS5483|1.0|KFS3785|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5484|KFS5484|1.0|KFS3786|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5485|KFS5485|1.0|KFS3787|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5486|KFS5486|1.0|KFS3788|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5487|KFS5487|1.0|KFS3789|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5488|KFS5488|1.0|KFS3790|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5489|KFS5489|1.0|KFS3791|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5490|KFS5490|1.0|KFS3792|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5491|KFS5491|1.0|KFS3793|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5492|KFS5492|1.0|KFS3794|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5493|KFS5493|1.0|KFS3795|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5494|KFS5494|1.0|KFS3796|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5495|KFS5495|1.0|KFS3797|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5496|KFS5496|1.0|KFS3798|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5497|KFS5497|1.0|KFS3799|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5498|KFS5498|1.0|KFS3800|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5499|KFS5499|1.0|KFS3801|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5500|KFS5500|1.0|KFS3802|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5501|KFS5501|1.0|KFS3803|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5502|KFS5502|1.0|KFS3804|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5503|KFS5503|1.0|KFS3805|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5504|KFS5504|1.0|KFS3806|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5505|KFS5505|1.0|KFS3807|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5506|KFS5506|1.0|KFS3808|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5507|KFS5507|1.0|KFS3809|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5508|KFS5508|1.0|KFS3810|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5509|KFS5509|1.0|KFS3811|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5510|KFS5510|1.0|KFS3812|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5511|KFS5511|1.0|KFS3813|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5512|KFS5512|1.0|KFS3814|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5513|KFS5513|1.0|KFS3815|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5514|KFS5514|1.0|KFS3816|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5515|KFS5515|1.0|KFS3817|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5516|KFS5516|1.0|KFS3818|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5517|KFS5517|1.0|KFS3819|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5518|KFS5518|1.0|KFS3820|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5519|KFS5519|1.0|KFS3821|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5520|KFS5520|1.0|KFS3822|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5521|KFS5521|1.0|KFS3823|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5522|KFS5522|1.0|KFS3824|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5523|KFS5523|1.0|KFS3825|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5524|KFS5524|1.0|KFS3826|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5525|KFS5525|1.0|KFS3827|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5526|KFS5526|1.0|KFS3828|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5527|KFS5527|1.0|KFS3829|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5528|KFS5528|1.0|KFS3830|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5529|KFS5529|1.0|KFS3831|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5530|KFS5530|1.0|KFS3832|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5531|KFS5531|1.0|KFS3833|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5532|KFS5532|1.0|KFS3834|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5533|KFS5533|1.0|KFS3835|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5534|KFS5534|1.0|KFS3836|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5535|KFS5535|1.0|KFS3837|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5536|KFS5536|1.0|KFS3838|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5537|KFS5537|1.0|KFS3839|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5538|KFS5538|1.0|KFS3840|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5539|KFS5539|1.0|KFS3841|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5540|KFS5540|1.0|KFS3842|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5541|KFS5541|1.0|KFS3843|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5542|KFS5542|1.0|KFS3844|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5543|KFS5543|1.0|KFS3845|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5544|KFS5544|1.0|KFS3846|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5545|KFS5545|1.0|KFS3847|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5546|KFS5546|1.0|KFS3848|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5547|KFS5547|1.0|KFS3849|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5548|KFS5548|1.0|KFS3850|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5549|KFS5549|1.0|KFS3851|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5550|KFS5550|1.0|KFS3852|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5551|KFS5551|1.0|KFS3853|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5552|KFS5552|1.0|KFS3854|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5553|KFS5553|1.0|KFS3855|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5554|KFS5554|1.0|KFS3856|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5555|KFS5555|1.0|KFS3857|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5556|KFS5556|1.0|KFS3858|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5557|KFS5557|1.0|KFS3859|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5558|KFS5558|1.0|KFS3860|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5559|KFS5559|1.0|KFS3861|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5560|KFS5560|1.0|KFS3862|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5561|KFS5561|1.0|KFS3863|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5562|KFS5562|1.0|KFS3864|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5563|KFS5563|1.0|KFS3865|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5564|KFS5564|1.0|KFS3866|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5565|KFS5565|1.0|KFS3867|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5566|KFS5566|1.0|KFS3868|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5567|KFS5567|1.0|KFS3869|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5568|KFS5568|1.0|KFS3870|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5569|KFS5569|1.0|KFS3871|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5570|KFS5570|1.0|KFS3872|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5571|KFS5571|1.0|KFS3873|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5572|KFS5572|1.0|KFS3874|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5573|KFS5573|1.0|KFS3875|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5574|KFS5574|1.0|KFS3876|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5575|KFS5575|1.0|KFS3877|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5576|KFS5576|1.0|KFS3878|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5577|KFS5577|1.0|KFS3879|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5578|KFS5578|1.0|KFS3880|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5579|KFS5579|1.0|KFS3881|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5580|KFS5580|1.0|KFS3882|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5581|KFS5581|1.0|KFS3883|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5582|KFS5582|1.0|KFS3884|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5583|KFS5583|1.0|KFS3885|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5584|KFS5584|1.0|KFS3886|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5585|KFS5585|1.0|KFS3887|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5586|KFS5586|1.0|KFS3888|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5587|KFS5587|1.0|KFS3889|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5588|KFS5588|1.0|KFS3890|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5589|KFS5589|1.0|KFS3891|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5590|KFS5590|1.0|KFS3892|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5591|KFS5591|1.0|KFS3893|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5592|KFS5592|1.0|KFS3894|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5593|KFS5593|1.0|KFS3895|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5594|KFS5594|1.0|KFS3896|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5595|KFS5595|1.0|KFS3897|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5596|KFS5596|1.0|KFS3898|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5597|KFS5597|1.0|KFS3899|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5598|KFS5598|1.0|KFS3900|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5599|KFS5599|1.0|KFS3901|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5600|KFS5600|1.0|KFS3902|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5601|KFS5601|1.0|KFS3903|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5602|KFS5602|1.0|KFS3904|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5603|KFS5603|1.0|KFS3905|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5604|KFS5604|1.0|KFS3906|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5605|KFS5605|1.0|KFS3907|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5606|KFS5606|1.0|KFS3908|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5607|KFS5607|1.0|KFS3909|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5608|KFS5608|1.0|KFS3910|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5609|KFS5609|1.0|KFS3911|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5610|KFS5610|1.0|KFS3912|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5611|KFS5611|1.0|KFS3913|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5612|KFS5612|1.0|KFS3914|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5613|KFS5613|1.0|KFS3915|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5614|KFS5614|1.0|KFS3916|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5615|KFS5615|1.0|KFS3917|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5616|KFS5616|1.0|KFS3918|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5617|KFS5617|1.0|KFS3919|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5618|KFS5618|1.0|KFS3920|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5619|KFS5619|1.0|KFS3921|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5620|KFS5620|1.0|KFS3922|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5621|KFS5621|1.0|KFS3923|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5622|KFS5622|1.0|KFS3924|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5623|KFS5623|1.0|KFS3925|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5624|KFS5624|1.0|KFS3926|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5625|KFS5625|1.0|KFS3927|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5626|KFS5626|1.0|KFS3928|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5627|KFS5627|1.0|KFS3929|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5628|KFS5628|1.0|KFS3930|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5629|KFS5629|1.0|KFS3931|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5630|KFS5630|1.0|KFS3932|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5631|KFS5631|1.0|KFS3933|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5632|KFS5632|1.0|KFS3934|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5633|KFS5633|1.0|KFS3935|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5634|KFS5634|1.0|KFS3936|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5635|KFS5635|1.0|KFS3937|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5636|KFS5636|1.0|KFS3938|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5637|KFS5637|1.0|KFS3939|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5638|KFS5638|1.0|KFS3940|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5639|KFS5639|1.0|KFS3941|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5640|KFS5640|1.0|KFS3942|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5641|KFS5641|1.0|KFS3943|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5642|KFS5642|1.0|KFS3944|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5643|KFS5643|1.0|KFS3945|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5644|KFS5644|1.0|KFS3946|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5645|KFS5645|1.0|KFS3947|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5646|KFS5646|1.0|KFS3948|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5647|KFS5647|1.0|KFS3949|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5648|KFS5648|1.0|KFS3950|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5649|KFS5649|1.0|KFS3951|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5650|KFS5650|1.0|KFS3952|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5651|KFS5651|1.0|KFS3953|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5652|KFS5652|1.0|KFS3954|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5653|KFS5653|1.0|KFS3955|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5654|KFS5654|1.0|KFS3956|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5655|KFS5655|1.0|KFS3957|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5656|KFS5656|1.0|KFS3958|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5657|KFS5657|1.0|KFS3959|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5658|KFS5658|1.0|KFS3960|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5659|KFS5659|1.0|KFS3961|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5660|KFS5660|1.0|KFS3962|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5661|KFS5661|1.0|KFS3963|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5662|KFS5662|1.0|KFS3964|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5663|KFS5663|1.0|KFS3965|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5664|KFS5664|1.0|KFS3966|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5665|KFS5665|1.0|KFS3967|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5666|KFS5666|1.0|KFS3968|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5667|KFS5667|1.0|KFS3969|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5668|KFS5668|1.0|KFS3970|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5669|KFS5669|1.0|KFS3971|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5670|KFS5670|1.0|KFS3972|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5671|KFS5671|1.0|KFS3973|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5672|KFS5672|1.0|KFS3974|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5673|KFS5673|1.0|KFS3975|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5674|KFS5674|1.0|KFS3976|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5675|KFS5675|1.0|KFS3977|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5676|KFS5676|1.0|KFS3978|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5677|KFS5677|1.0|KFS3979|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5678|KFS5678|1.0|KFS3980|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5679|KFS5679|1.0|KFS3981|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5680|KFS5680|1.0|KFS3982|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5681|KFS5681|1.0|KFS3983|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5682|KFS5682|1.0|KFS3984|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5683|KFS5683|1.0|KFS3985|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5684|KFS5684|1.0|KFS3986|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5685|KFS5685|1.0|KFS3987|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5686|KFS5686|1.0|KFS3988|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5687|KFS5687|1.0|KFS3989|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5688|KFS5688|1.0|KFS3990|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5689|KFS5689|1.0|KFS3991|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5690|KFS5690|1.0|KFS3992|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5691|KFS5691|1.0|KFS3993|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
KFS5692|KFS5692|1.0|KFS3994|TAX|XBy8HbA0p2kc3lalnjPKpA==|20121207233016|
