entity_nm_id|obj_id|ver_nbr|entity_id|nm_typ_cd|first_nm|middle_nm|last_nm|suffix_nm|prefix_nm|dflt_ind|actv_ind|last_updt_dt|title_nm|note_msg|nm_chng_dt|
KFS3731|KFS3731|1.0|KFS3731|PRFR|MASON|O|CLYDE|||Y|Y|20121207233019||||
KFS3732|KFS3732|1.0|KFS3732|PRFR|BETTY|W|BURGESS|||Y|Y|20121207233019||||
KFS3733|KFS3733|1.0|KFS3733|PRFR|JAMES|H|HARRELSON|||Y|Y|20121207233019||||
KFS3734|KFS3734|1.0|KFS3734|PRFR|CALEB|W|HOUSEHOLDER|||Y|Y|20121207233019||||
KFS3735|KFS3735|1.0|KFS3735|PRFR|NICOLE|K|DORTON|||Y|Y|20121207233019||||
KFS3736|KFS3736|1.0|KFS3736|PRFR|BRANT|R|AVILES|||Y|Y|20121207233019||||
KFS3737|KFS3737|1.0|KFS3737|PRFR|ADAM|A|SNEED|||Y|Y|20121207233019||||
KFS3738|KFS3738|1.0|KFS3738|PRFR|REYNALDO|S|SORRELLS|||Y|Y|20121207233019||||
KFS3739|KFS3739|1.0|KFS3739|PRFR|JEAN|Q|HEPBURN|||Y|Y|20121207233019||||
KFS3740|KFS3740|1.0|KFS3740|PRFR|KRYSTAL|M|OUTLAW|||Y|Y|20121207233019||||
KFS3741|KFS3741|1.0|KFS3741|PRFR|KATE|S|LEMOINE|||Y|Y|20121207233019||||
KFS3742|KFS3742|1.0|KFS3742|PRFR|ABBY|T|ENCARNACION|||Y|Y|20121207233019||||
KFS3743|KFS3743|1.0|KFS3743|PRFR|HARRIS|C|SOUCY|||Y|Y|20121207233019||||
KFS3744|KFS3744|1.0|KFS3744|PRFR|JONATHAN|N|RHOADS|||Y|Y|20121207233019||||
KFS3745|KFS3745|1.0|KFS3745|PRFR|FRANCIS|F|ROSALES|||Y|Y|20121207233019||||
KFS3746|KFS3746|1.0|KFS3746|PRFR|ALI|P|HAFNER|||Y|Y|20121207233019||||
KFS3747|KFS3747|1.0|KFS3747|PRFR|RILEY|K|VERDIN|||Y|Y|20121207233019||||
KFS3748|KFS3748|1.0|KFS3748|PRFR|DERRICK|X|PHILIPS|||Y|Y|20121207233019||||
KFS3749|KFS3749|1.0|KFS3749|PRFR|CORA|T|MCMULLEN|||Y|Y|20121207233019||||
KFS3750|KFS3750|1.0|KFS3750|PRFR|ASHLEY|H|BOZEMAN|||Y|Y|20121207233019||||
KFS3751|KFS3751|1.0|KFS3751|PRFR|BRENTON|R|PFISTER|||Y|Y|20121207233019||||
KFS3752|KFS3752|1.0|KFS3752|PRFR|THADDEUS|M|COTE|||Y|Y|20121207233019||||
KFS3753|KFS3753|1.0|KFS3753|PRFR|JULIANA|P|BUSS|||Y|Y|20121207233019||||
KFS3754|KFS3754|1.0|KFS3754|PRFR|LAWRENCE|C|BRETON|||Y|Y|20121207233019||||
KFS3755|KFS3755|1.0|KFS3755|PRFR|DORIAN|Z|HOTCHKISS|||Y|Y|20121207233019||||
KFS3756|KFS3756|1.0|KFS3756|PRFR|ANDRES|V|ALBIN|||Y|Y|20121207233019||||
KFS3757|KFS3757|1.0|KFS3757|PRFR|DEXTER|V|LINDSTROM|||Y|Y|20121207233019||||
KFS3758|KFS3758|1.0|KFS3758|PRFR|BRAIN|P|TRUDEAU|||Y|Y|20121207233019||||
KFS3759|KFS3759|1.0|KFS3759|PRFR|AVIS|R|SEALS|||Y|Y|20121207233019||||
KFS3760|KFS3760|1.0|KFS3760|PRFR|WILBURN|G|ARRIAGA|||Y|Y|20121207233019||||
KFS3761|KFS3761|1.0|KFS3761|PRFR|THANH|V|HASS|||Y|Y|20121207233019||||
KFS3762|KFS3762|1.0|KFS3762|PRFR|GRACIE|S|TOLLE|||Y|Y|20121207233019||||
KFS3763|KFS3763|1.0|KFS3763|PRFR|ORLANDO|B|MCKOWN|||Y|Y|20121207233019||||
KFS3764|KFS3764|1.0|KFS3764|PRFR|LORIE|M|SHUBERT|||Y|Y|20121207233019||||
KFS3765|KFS3765|1.0|KFS3765|PRFR|DONNY|U|CANFIELD|||Y|Y|20121207233019||||
KFS3766|KFS3766|1.0|KFS3766|PRFR|JOY|L|MUHAMMAD|||Y|Y|20121207233019||||
KFS3767|KFS3767|1.0|KFS3767|PRFR|GEOFFREY|V|FRICK|||Y|Y|20121207233019||||
KFS3768|KFS3768|1.0|KFS3768|PRFR|KATHERYN|Z|MCATEE|||Y|Y|20121207233019||||
KFS3769|KFS3769|1.0|KFS3769|PRFR|TRACY|A|BOJORQUEZ|||Y|Y|20121207233019||||
KFS3770|KFS3770|1.0|KFS3770|PRFR|DEBBIE|U|MARTINEAU|||Y|Y|20121207233019||||
KFS3771|KFS3771|1.0|KFS3771|PRFR|RHODA|B|BAILLARGEON|||Y|Y|20121207233019||||
KFS3772|KFS3772|1.0|KFS3772|PRFR|MARITZA|H|CLOUTIER|||Y|Y|20121207233019||||
KFS3773|KFS3773|1.0|KFS3773|PRFR|JAMAAL|C|CRANFORD|||Y|Y|20121207233019||||
KFS3774|KFS3774|1.0|KFS3774|PRFR|ANN|N|OMALLEY|||Y|Y|20121207233019||||
KFS3775|KFS3775|1.0|KFS3775|PRFR|LUKE|V|CATER|||Y|Y|20121207233019||||
KFS3776|KFS3776|1.0|KFS3776|PRFR|KEISHA|Y|HUNTLEY|||Y|Y|20121207233019||||
KFS3777|KFS3777|1.0|KFS3777|PRFR|GORDON|D|DUGGAN|||Y|Y|20121207233019||||
KFS3778|KFS3778|1.0|KFS3778|PRFR|RUSSELL|Q|LISTON|||Y|Y|20121207233019||||
KFS3779|KFS3779|1.0|KFS3779|PRFR|PHYLLIS|C|PEEK|||Y|Y|20121207233019||||
KFS3780|KFS3780|1.0|KFS3780|PRFR|BERNADINE|R|RED|||Y|Y|20121207233019||||
KFS3781|KFS3781|1.0|KFS3781|PRFR|RICH|I|SAUCIER|||Y|Y|20121207233019||||
KFS3782|KFS3782|1.0|KFS3782|PRFR|BILLY|F|REBER|||Y|Y|20121207233019||||
KFS3783|KFS3783|1.0|KFS3783|PRFR|RUDOLPH|D|HESS|||Y|Y|20121207233019||||
KFS3784|KFS3784|1.0|KFS3784|PRFR|EBONY|F|GILLEY|||Y|Y|20121207233019||||
KFS3785|KFS3785|1.0|KFS3785|PRFR|JOSIE|X|LINDERMAN|||Y|Y|20121207233019||||
KFS3786|KFS3786|1.0|KFS3786|PRFR|KENDRA|C|REEL|||Y|Y|20121207233019||||
KFS3787|KFS3787|1.0|KFS3787|PRFR|EMILIO|V|BILL|||Y|Y|20121207233019||||
KFS3788|KFS3788|1.0|KFS3788|PRFR|FRIEDA|H|ABBOTT|||Y|Y|20121207233019||||
KFS3789|KFS3789|1.0|KFS3789|PRFR|AL|D|BRUNELLE|||Y|Y|20121207233019||||
KFS3790|KFS3790|1.0|KFS3790|PRFR|GEOFFREY|G|ESPOSITO|||Y|Y|20121207233019||||
KFS3791|KFS3791|1.0|KFS3791|PRFR|TRINIDAD|Y|MELNICK|||Y|Y|20121207233019||||
KFS3792|KFS3792|1.0|KFS3792|PRFR|COLBY|G|COWAN|||Y|Y|20121207233019||||
KFS3793|KFS3793|1.0|KFS3793|PRFR|BEATRIZ|H|RITZ|||Y|Y|20121207233019||||
KFS3794|KFS3794|1.0|KFS3794|PRFR|RAMON|M|MCKIM|||Y|Y|20121207233019||||
KFS3795|KFS3795|1.0|KFS3795|PRFR|MERLE|B|MATHERLY|||Y|Y|20121207233019||||
KFS3796|KFS3796|1.0|KFS3796|PRFR|DEANNA|F|MCFARLANE|||Y|Y|20121207233019||||
KFS3797|KFS3797|1.0|KFS3797|PRFR|DARRELL|L|MANLEY|||Y|Y|20121207233019||||
KFS3798|KFS3798|1.0|KFS3798|PRFR|PEDRO|Q|SANMIGUEL|||Y|Y|20121207233019||||
KFS3799|KFS3799|1.0|KFS3799|PRFR|ASHLEY|F|LOWRY|||Y|Y|20121207233019||||
KFS3800|KFS3800|1.0|KFS3800|PRFR|BERNADETTE|H|HALLOWELL|||Y|Y|20121207233019||||
KFS3801|KFS3801|1.0|KFS3801|PRFR|EFFIE|U|RAINER|||Y|Y|20121207233019||||
KFS3802|KFS3802|1.0|KFS3802|PRFR|JOANNE|T|LIEB|||Y|Y|20121207233019||||
KFS3803|KFS3803|1.0|KFS3803|PRFR|CHERI|O|FYE|||Y|Y|20121207233019||||
KFS3804|KFS3804|1.0|KFS3804|PRFR|MONIQUE|E|BARGER|||Y|Y|20121207233019||||
KFS3805|KFS3805|1.0|KFS3805|PRFR|MARQUITA|H|JENKINS|||Y|Y|20121207233019||||
KFS3806|KFS3806|1.0|KFS3806|PRFR|JOANNA|Y|WHITCOMB|||Y|Y|20121207233019||||
KFS3807|KFS3807|1.0|KFS3807|PRFR|DORIAN|T|AKERS|||Y|Y|20121207233019||||
KFS3808|KFS3808|1.0|KFS3808|PRFR|LEWIS|M|TOTTEN|||Y|Y|20121207233019||||
KFS3809|KFS3809|1.0|KFS3809|PRFR|JON|P|GERHART|||Y|Y|20121207233019||||
KFS3810|KFS3810|1.0|KFS3810|PRFR|GUS|T|FOREHAND|||Y|Y|20121207233019||||
KFS3811|KFS3811|1.0|KFS3811|PRFR|JEAN|Y|FECTEAU|||Y|Y|20121207233019||||
KFS3812|KFS3812|1.0|KFS3812|PRFR|STEVE|K|RICCIARDI|||Y|Y|20121207233019||||
KFS3813|KFS3813|1.0|KFS3813|PRFR|ALPHONSE|F|BATTEN|||Y|Y|20121207233019||||
KFS3814|KFS3814|1.0|KFS3814|PRFR|JANA|K|HARTFIELD|||Y|Y|20121207233019||||
KFS3815|KFS3815|1.0|KFS3815|PRFR|BRUCE|W|SUZUKI|||Y|Y|20121207233019||||
KFS3816|KFS3816|1.0|KFS3816|PRFR|TOMMY|D|KOCH|||Y|Y|20121207233019||||
KFS3817|KFS3817|1.0|KFS3817|PRFR|DESIREE|F|HARGETT|||Y|Y|20121207233019||||
KFS3818|KFS3818|1.0|KFS3818|PRFR|TRENT|J|BRITO|||Y|Y|20121207233019||||
KFS3819|KFS3819|1.0|KFS3819|PRFR|ELWOOD|K|ARELLANO|||Y|Y|20121207233019||||
KFS3820|KFS3820|1.0|KFS3820|PRFR|COLIN|O|SHAMBLIN|||Y|Y|20121207233019||||
KFS3821|KFS3821|1.0|KFS3821|PRFR|ERWIN|E|SCHWEITZER|||Y|Y|20121207233019||||
KFS3822|KFS3822|1.0|KFS3822|PRFR|RIGOBERTO|X|HASKINS|||Y|Y|20121207233019||||
KFS3823|KFS3823|1.0|KFS3823|PRFR|JED|O|TINGLE|||Y|Y|20121207233019||||
KFS3824|KFS3824|1.0|KFS3824|PRFR|NORBERTO|A|MENDIOLA|||Y|Y|20121207233019||||
KFS3825|KFS3825|1.0|KFS3825|PRFR|NONA|L|GRAVITT|||Y|Y|20121207233019||||
KFS3826|KFS3826|1.0|KFS3826|PRFR|EULA|G|CLAYPOOL|||Y|Y|20121207233019||||
KFS3827|KFS3827|1.0|KFS3827|PRFR|AGNES|Z|BROCKWAY|||Y|Y|20121207233019||||
KFS3828|KFS3828|1.0|KFS3828|PRFR|OLEN|F|PENDER|||Y|Y|20121207233019||||
KFS3829|KFS3829|1.0|KFS3829|PRFR|DEVON|E|ALICEA|||Y|Y|20121207233019||||
KFS3830|KFS3830|1.0|KFS3830|PRFR|CORINA|F|PAGAN|||Y|Y|20121207233019||||
KFS3831|KFS3831|1.0|KFS3831|PRFR|AHMAD|I|WESTCOTT|||Y|Y|20121207233019||||
KFS3832|KFS3832|1.0|KFS3832|PRFR|MYRTLE|W|CROW|||Y|Y|20121207233019||||
KFS3833|KFS3833|1.0|KFS3833|PRFR|STEPHEN|J|GOTT|||Y|Y|20121207233019||||
KFS3834|KFS3834|1.0|KFS3834|PRFR|MITZI|O|FORTUNE|||Y|Y|20121207233019||||
KFS3835|KFS3835|1.0|KFS3835|PRFR|JOHNATHAN|J|OJEDA|||Y|Y|20121207233019||||
KFS3836|KFS3836|1.0|KFS3836|PRFR|SHAUN|S|RED|||Y|Y|20121207233019||||
KFS3837|KFS3837|1.0|KFS3837|PRFR|ARNULFO|U|TIMS|||Y|Y|20121207233019||||
KFS3838|KFS3838|1.0|KFS3838|PRFR|BENITA|V|BRENNEMAN|||Y|Y|20121207233019||||
KFS3839|KFS3839|1.0|KFS3839|PRFR|BUFORD|P|ASHWORTH|||Y|Y|20121207233019||||
KFS3840|KFS3840|1.0|KFS3840|PRFR|HOLLY|W|SCHREINER|||Y|Y|20121207233019||||
KFS3841|KFS3841|1.0|KFS3841|PRFR|DEANN|X|QUICK|||Y|Y|20121207233019||||
KFS3842|KFS3842|1.0|KFS3842|PRFR|KIRBY|G|CARUTHERS|||Y|Y|20121207233019||||
KFS3843|KFS3843|1.0|KFS3843|PRFR|ERVIN|M|DAVISSON|||Y|Y|20121207233019||||
KFS3844|KFS3844|1.0|KFS3844|PRFR|JAMAR|V|WHITLEY|||Y|Y|20121207233019||||
KFS3845|KFS3845|1.0|KFS3845|PRFR|GLEN|S|SAMS|||Y|Y|20121207233019||||
KFS3846|KFS3846|1.0|KFS3846|PRFR|GRACIE|W|DONATO|||Y|Y|20121207233019||||
KFS3847|KFS3847|1.0|KFS3847|PRFR|TRINIDAD|J|KEENAN|||Y|Y|20121207233019||||
KFS3848|KFS3848|1.0|KFS3848|PRFR|LYNNETTE|Z|SHAMBLIN|||Y|Y|20121207233019||||
KFS3849|KFS3849|1.0|KFS3849|PRFR|BRANDIE|J|CALKINS|||Y|Y|20121207233019||||
KFS3850|KFS3850|1.0|KFS3850|PRFR|JANA|Q|FREDERICK|||Y|Y|20121207233019||||
KFS3851|KFS3851|1.0|KFS3851|PRFR|JULIET|I|HARROLD|||Y|Y|20121207233019||||
KFS3852|KFS3852|1.0|KFS3852|PRFR|MONTE|M|CRONIN|||Y|Y|20121207233019||||
KFS3853|KFS3853|1.0|KFS3853|PRFR|ART|B|BAGBY|||Y|Y|20121207233019||||
KFS3854|KFS3854|1.0|KFS3854|PRFR|LATISHA|O|QUESENBERRY|||Y|Y|20121207233019||||
KFS3855|KFS3855|1.0|KFS3855|PRFR|BRIAN|X|DENIS|||Y|Y|20121207233019||||
KFS3856|KFS3856|1.0|KFS3856|PRFR|BONITA|G|CADDELL|||Y|Y|20121207233019||||
KFS3857|KFS3857|1.0|KFS3857|PRFR|PRESTON|V|EGAN|||Y|Y|20121207233019||||
KFS3858|KFS3858|1.0|KFS3858|PRFR|ROYAL|L|THURMOND|||Y|Y|20121207233019||||
KFS3859|KFS3859|1.0|KFS3859|PRFR|JANE|Z|ARTEAGA|||Y|Y|20121207233019||||
KFS3860|KFS3860|1.0|KFS3860|PRFR|THOMAS|O|CHARLTON|||Y|Y|20121207233019||||
KFS3861|KFS3861|1.0|KFS3861|PRFR|CAMILLE|R|TOTH|||Y|Y|20121207233019||||
KFS3862|KFS3862|1.0|KFS3862|PRFR|DERRICK|Q|PERRON|||Y|Y|20121207233019||||
KFS3863|KFS3863|1.0|KFS3863|PRFR|MABEL|D|RAMSAY|||Y|Y|20121207233019||||
KFS3864|KFS3864|1.0|KFS3864|PRFR|THANH|I|THURMOND|||Y|Y|20121207233019||||
KFS3865|KFS3865|1.0|KFS3865|PRFR|CLARISSA|N|LEUNG|||Y|Y|20121207233019||||
KFS3866|KFS3866|1.0|KFS3866|PRFR|DERRICK|P|SHUCK|||Y|Y|20121207233019||||
KFS3867|KFS3867|1.0|KFS3867|PRFR|OSCAR|P|CHAISSON|||Y|Y|20121207233019||||
KFS3868|KFS3868|1.0|KFS3868|PRFR|LENARD|B|LECHNER|||Y|Y|20121207233019||||
KFS3869|KFS3869|1.0|KFS3869|PRFR|ELIZABETH|Y|PIMENTEL|||Y|Y|20121207233019||||
KFS3870|KFS3870|1.0|KFS3870|PRFR|JANELL|K|POWERS|||Y|Y|20121207233019||||
KFS3871|KFS3871|1.0|KFS3871|PRFR|IGNACIO|F|MIRACLE|||Y|Y|20121207233019||||
KFS3872|KFS3872|1.0|KFS3872|PRFR|CLARE|J|BRAZIER|||Y|Y|20121207233019||||
KFS3873|KFS3873|1.0|KFS3873|PRFR|OPHELIA|D|OXENDINE|||Y|Y|20121207233019||||
KFS3874|KFS3874|1.0|KFS3874|PRFR|STEFANIE|A|MONTEIRO|||Y|Y|20121207233019||||
KFS3875|KFS3875|1.0|KFS3875|PRFR|EARNESTINE|X|MALEK|||Y|Y|20121207233019||||
KFS3876|KFS3876|1.0|KFS3876|PRFR|ALEXANDER|Y|SOLORIO|||Y|Y|20121207233019||||
KFS3877|KFS3877|1.0|KFS3877|PRFR|ALFREDO|B|LABONTE|||Y|Y|20121207233019||||
KFS3878|KFS3878|1.0|KFS3878|PRFR|KENNY|G|RIFFE|||Y|Y|20121207233019||||
KFS3879|KFS3879|1.0|KFS3879|PRFR|DARIUS|G|QUINN|||Y|Y|20121207233019||||
KFS3880|KFS3880|1.0|KFS3880|PRFR|ANGELA|I|EDDY|||Y|Y|20121207233019||||
KFS3881|KFS3881|1.0|KFS3881|PRFR|HERIBERTO|R|SHUBERT|||Y|Y|20121207233019||||
KFS3882|KFS3882|1.0|KFS3882|PRFR|VICTOR|B|RUDE|||Y|Y|20121207233019||||
KFS3883|KFS3883|1.0|KFS3883|PRFR|FLORA|Q|EDMUNDS|||Y|Y|20121207233019||||
KFS3884|KFS3884|1.0|KFS3884|PRFR|ADOLFO|I|CHOW|||Y|Y|20121207233019||||
KFS3885|KFS3885|1.0|KFS3885|PRFR|ERNEST|M|ALPERT|||Y|Y|20121207233019||||
KFS3886|KFS3886|1.0|KFS3886|PRFR|PRISCILLA|T|VALENTINO|||Y|Y|20121207233019||||
KFS3887|KFS3887|1.0|KFS3887|PRFR|FAY|M|LOMAX|||Y|Y|20121207233019||||
KFS3888|KFS3888|1.0|KFS3888|PRFR|WINFRED|U|STONGE|||Y|Y|20121207233019||||
KFS3889|KFS3889|1.0|KFS3889|PRFR|LUPE|T|HOLCOMBE|||Y|Y|20121207233019||||
KFS3890|KFS3890|1.0|KFS3890|PRFR|TERRANCE|D|WEIR|||Y|Y|20121207233019||||
KFS3891|KFS3891|1.0|KFS3891|PRFR|WENDY|I|ALDRICH|||Y|Y|20121207233019||||
KFS3892|KFS3892|1.0|KFS3892|PRFR|FRIEDA|Y|KIRKLAND|||Y|Y|20121207233019||||
KFS3893|KFS3893|1.0|KFS3893|PRFR|LOUELLA|S|MACK|||Y|Y|20121207233019||||
KFS3894|KFS3894|1.0|KFS3894|PRFR|CAROLINE|E|STANDLEY|||Y|Y|20121207233019||||
KFS3895|KFS3895|1.0|KFS3895|PRFR|FRANCES|W|COLLIER|||Y|Y|20121207233019||||
KFS3896|KFS3896|1.0|KFS3896|PRFR|TERRY|L|BRYANT|||Y|Y|20121207233019||||
KFS3897|KFS3897|1.0|KFS3897|PRFR|BRIDGETTE|F|GOTT|||Y|Y|20121207233019||||
KFS3898|KFS3898|1.0|KFS3898|PRFR|NELDA|P|HUNT|||Y|Y|20121207233019||||
KFS3899|KFS3899|1.0|KFS3899|PRFR|GEORGIA|G|KOHL|||Y|Y|20121207233019||||
KFS3900|KFS3900|1.0|KFS3900|PRFR|RUBEN|E|VALENZUELA|||Y|Y|20121207233019||||
KFS3901|KFS3901|1.0|KFS3901|PRFR|TAYLOR|H|GEORGE|||Y|Y|20121207233019||||
KFS3902|KFS3902|1.0|KFS3902|PRFR|GWENDOLYN|B|FINCH|||Y|Y|20121207233019||||
KFS3903|KFS3903|1.0|KFS3903|PRFR|NORMAN|F|CARNER|||Y|Y|20121207233019||||
KFS3904|KFS3904|1.0|KFS3904|PRFR|DENVER|B|SCHLUETER|||Y|Y|20121207233019||||
KFS3905|KFS3905|1.0|KFS3905|PRFR|ANGEL|J|ECKARD|||Y|Y|20121207233019||||
KFS3906|KFS3906|1.0|KFS3906|PRFR|SHELLEY|S|CLAUDIO|||Y|Y|20121207233019||||
KFS3907|KFS3907|1.0|KFS3907|PRFR|HELENA|E|MANION|||Y|Y|20121207233019||||
KFS3908|KFS3908|1.0|KFS3908|PRFR|ROLAND|Q|BARRINGTON|||Y|Y|20121207233019||||
KFS3909|KFS3909|1.0|KFS3909|PRFR|SIMONE|D|BLACKMON|||Y|Y|20121207233019||||
KFS3910|KFS3910|1.0|KFS3910|PRFR|ELLIOTT|V|FOREST|||Y|Y|20121207233019||||
KFS3911|KFS3911|1.0|KFS3911|PRFR|TAMERA|U|DEANGELIS|||Y|Y|20121207233019||||
KFS3912|KFS3912|1.0|KFS3912|PRFR|AMOS|J|EANES|||Y|Y|20121207233019||||
KFS3913|KFS3913|1.0|KFS3913|PRFR|JUSTIN|E|ROWE|||Y|Y|20121207233019||||
KFS3914|KFS3914|1.0|KFS3914|PRFR|BRIDGETT|J|LIGHT|||Y|Y|20121207233019||||
KFS3915|KFS3915|1.0|KFS3915|PRFR|SANG|B|MARRUFO|||Y|Y|20121207233019||||
KFS3916|KFS3916|1.0|KFS3916|PRFR|BRIGITTE|P|EADS|||Y|Y|20121207233019||||
KFS3917|KFS3917|1.0|KFS3917|PRFR|MARGARET|R|FENTON|||Y|Y|20121207233019||||
KFS3918|KFS3918|1.0|KFS3918|PRFR|ABDUL|W|YUN|||Y|Y|20121207233019||||
KFS3919|KFS3919|1.0|KFS3919|PRFR|MAUREEN|V|WHITEHEAD|||Y|Y|20121207233019||||
KFS3920|KFS3920|1.0|KFS3920|PRFR|MARVA|L|ZELAYA|||Y|Y|20121207233019||||
KFS3921|KFS3921|1.0|KFS3921|PRFR|LUCIA|P|ELDRIDGE|||Y|Y|20121207233019||||
KFS3922|KFS3922|1.0|KFS3922|PRFR|ROBT|K|LOMBARDO|||Y|Y|20121207233019||||
KFS3923|KFS3923|1.0|KFS3923|PRFR|MAURICIO|Q|DAVILA|||Y|Y|20121207233019||||
KFS3924|KFS3924|1.0|KFS3924|PRFR|JESSE|L|EMERSON|||Y|Y|20121207233019||||
KFS3925|KFS3925|1.0|KFS3925|PRFR|NOE|K|SOPER|||Y|Y|20121207233019||||
KFS3926|KFS3926|1.0|KFS3926|PRFR|LADONNA|R|SEGURA|||Y|Y|20121207233019||||
KFS3927|KFS3927|1.0|KFS3927|PRFR|KATHIE|J|CASTELLANOS|||Y|Y|20121207233019||||
KFS3928|KFS3928|1.0|KFS3928|PRFR|BENITA|F|GROOM|||Y|Y|20121207233019||||
KFS3929|KFS3929|1.0|KFS3929|PRFR|BRITTNEY|P|KIELY|||Y|Y|20121207233019||||
KFS3930|KFS3930|1.0|KFS3930|PRFR|REBA|G|ROMANO|||Y|Y|20121207233019||||
KFS3931|KFS3931|1.0|KFS3931|PRFR|BURT|Q|PLUMMER|||Y|Y|20121207233019||||
KFS3932|KFS3932|1.0|KFS3932|PRFR|GUS|D|MASSIE|||Y|Y|20121207233019||||
KFS3933|KFS3933|1.0|KFS3933|PRFR|DONN|M|SPINELLI|||Y|Y|20121207233019||||
KFS3934|KFS3934|1.0|KFS3934|PRFR|DALE|B|DISNEY|||Y|Y|20121207233019||||
KFS3935|KFS3935|1.0|KFS3935|PRFR|TINA|Q|GUSMAN|||Y|Y|20121207233019||||
KFS3936|KFS3936|1.0|KFS3936|PRFR|LORRAINE|S|EPPS|||Y|Y|20121207233019||||
KFS3937|KFS3937|1.0|KFS3937|PRFR|JORGE|K|CURTIS|||Y|Y|20121207233019||||
KFS3938|KFS3938|1.0|KFS3938|PRFR|JOAQUIN|L|REDDICK|||Y|Y|20121207233019||||
KFS3939|KFS3939|1.0|KFS3939|PRFR|CHARLES|P|GARIBAY|||Y|Y|20121207233019||||
KFS3940|KFS3940|1.0|KFS3940|PRFR|SETH|C|ATWOOD|||Y|Y|20121207233019||||
KFS3941|KFS3941|1.0|KFS3941|PRFR|DORA|O|MOTT|||Y|Y|20121207233019||||
KFS3942|KFS3942|1.0|KFS3942|PRFR|JONI|E|SKELTON|||Y|Y|20121207233019||||
KFS3943|KFS3943|1.0|KFS3943|PRFR|CALLIE|N|WILCHER|||Y|Y|20121207233019||||
KFS3944|KFS3944|1.0|KFS3944|PRFR|JARED|A|BEATON|||Y|Y|20121207233019||||
KFS3945|KFS3945|1.0|KFS3945|PRFR|VICKIE|S|PATCH|||Y|Y|20121207233019||||
KFS3946|KFS3946|1.0|KFS3946|PRFR|ANTWAN|P|GALLAHER|||Y|Y|20121207233019||||
KFS3947|KFS3947|1.0|KFS3947|PRFR|MAMIE|Q|GOAD|||Y|Y|20121207233019||||
KFS3948|KFS3948|1.0|KFS3948|PRFR|ASHLEY|K|PISANO|||Y|Y|20121207233019||||
KFS3949|KFS3949|1.0|KFS3949|PRFR|ROLAND|E|TYE|||Y|Y|20121207233019||||
KFS3950|KFS3950|1.0|KFS3950|PRFR|LISA|V|CHISOLM|||Y|Y|20121207233019||||
KFS3951|KFS3951|1.0|KFS3951|PRFR|BERNADETTE|U|MAXSON|||Y|Y|20121207233019||||
KFS3952|KFS3952|1.0|KFS3952|PRFR|DWAYNE|E|KIRKLAND|||Y|Y|20121207233019||||
KFS3953|KFS3953|1.0|KFS3953|PRFR|GRETA|D|AQUINO|||Y|Y|20121207233019||||
KFS3954|KFS3954|1.0|KFS3954|PRFR|ELVIS|N|ALSUP|||Y|Y|20121207233019||||
KFS3955|KFS3955|1.0|KFS3955|PRFR|GLENNA|B|HAYNIE|||Y|Y|20121207233019||||
KFS3956|KFS3956|1.0|KFS3956|PRFR|MELBA|A|STARR|||Y|Y|20121207233019||||
KFS3957|KFS3957|1.0|KFS3957|PRFR|JACK|C|AUBE|||Y|Y|20121207233019||||
KFS3958|KFS3958|1.0|KFS3958|PRFR|SOCORRO|A|COWLES|||Y|Y|20121207233019||||
KFS3959|KFS3959|1.0|KFS3959|PRFR|BRAIN|T|CARY|||Y|Y|20121207233019||||
KFS3960|KFS3960|1.0|KFS3960|PRFR|KATHERYN|M|STRAKA|||Y|Y|20121207233019||||
KFS3961|KFS3961|1.0|KFS3961|PRFR|DARYL|L|MANZANO|||Y|Y|20121207233019||||
KFS3962|KFS3962|1.0|KFS3962|PRFR|JAYSON|M|FERREE|||Y|Y|20121207233019||||
KFS3963|KFS3963|1.0|KFS3963|PRFR|PIERRE|L|GANNON|||Y|Y|20121207233019||||
KFS3964|KFS3964|1.0|KFS3964|PRFR|ETHEL|N|EBERSOLE|||Y|Y|20121207233019||||
KFS3965|KFS3965|1.0|KFS3965|PRFR|JOSEF|L|CONNELL|||Y|Y|20121207233019||||
KFS3966|KFS3966|1.0|KFS3966|PRFR|NATALIE|I|FINK|||Y|Y|20121207233019||||
KFS3967|KFS3967|1.0|KFS3967|PRFR|EMMANUEL|I|REYNOSO|||Y|Y|20121207233019||||
KFS3968|KFS3968|1.0|KFS3968|PRFR|ART|X|FUGATE|||Y|Y|20121207233019||||
KFS3969|KFS3969|1.0|KFS3969|PRFR|TAMMY|T|TELLEZ|||Y|Y|20121207233019||||
KFS3970|KFS3970|1.0|KFS3970|PRFR|HUGH|P|HO|||Y|Y|20121207233019||||
KFS3971|KFS3971|1.0|KFS3971|PRFR|ALVIN|Y|HARGETT|||Y|Y|20121207233019||||
KFS3972|KFS3972|1.0|KFS3972|PRFR|SOFIA|V|ESSARY|||Y|Y|20121207233019||||
KFS3973|KFS3973|1.0|KFS3973|PRFR|DEVON|P|TEAGUE|||Y|Y|20121207233019||||
KFS3974|KFS3974|1.0|KFS3974|PRFR|JOHNNIE|T|TERRAZAS|||Y|Y|20121207233019||||
KFS3975|KFS3975|1.0|KFS3975|PRFR|DEBRA|C|MERCIER|||Y|Y|20121207233019||||
KFS3976|KFS3976|1.0|KFS3976|PRFR|CAITLIN|Y|WERTZ|||Y|Y|20121207233019||||
